,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID
818,4608,LHW,3378,CTU,3395
819,4608,LHW,3378,DNH,4308
820,4608,LHW,3378,JGN,6432
821,4608,LHW,3378,KWE,3394
822,4608,LHW,3378,TSN,3368
823,4608,LJG,4033,CKG,3393
824,4608,LJG,4033,CTU,3395
825,4608,LJG,4033,MIG,6400
826,4608,LUM,6376,CTU,3395
827,4608,LUM,6376,KMG,3382
828,4608,LXA,4097,CKG,3393
829,4608,LXA,4097,CTU,3395
830,4608,LXA,4097,GXH,9311
831,4608,LXA,4097,XIY,3379
832,4608,LXA,4097,XNN,6366
833,4608,LYI,6385,XIY,3379
834,4608,LZY,6402,CTU,3395
835,4608,MEL,3339,CTU,3395
836,4608,MIG,6400,LJG,4033
837,4608,MIG,6400,NKG,3388
838,4608,MIG,6400,SYX,4030
839,4608,MIG,6400,XNN,6366
840,4608,NGB,3387,CKG,3393
841,4608,NGB,3387,HAK,4120
842,4608,NGB,3387,HRB,3400
843,4608,NGB,3387,KHN,3384
844,4608,NGB,3387,KMG,3382
845,4608,NGB,3387,SHE,4144
846,4608,NGB,3387,SYX,4030
847,4608,NKG,3388,CGQ,4380
848,4608,NKG,3388,CKG,3393
849,4608,NKG,3388,CTU,3395
850,4608,NKG,3388,DYG,6353
851,4608,NKG,3388,HRB,3400
852,4608,NKG,3388,KMG,3382
853,4608,NKG,3388,MIG,6400
854,4608,NKG,3388,SYX,4030
855,4608,NNG,3373,CKG,3393
856,4608,NNG,3373,CTU,3395
857,4608,NNG,3373,SGN,3205
858,4608,NNG,3373,WUH,3376
859,4608,NTG,5475,WUH,3376
860,4608,NZH,6954,HRB,3400
861,4608,PEK,3364,CKG,3393
862,4608,PEK,3364,CTU,3395
863,4608,PEK,3364,WXN,6403
864,4608,PEK,3364,ZHY,8043
865,4608,PVG,3406,CKG,3393
866,4608,PVG,3406,CTU,3395
867,4608,PVG,3406,SPN,2244
868,4608,PZI,6435,CKG,3393
869,4608,PZI,6435,CTU,3395
870,4608,SGN,3205,NNG,3373
871,4608,SHE,4144,CSX,3371
872,4608,SHE,4144,CTU,3395
873,4608,SHE,4144,DSN,6434
874,4608,SHE,4144,NGB,3387
875,4608,SHE,4144,TYN,3369
876,4608,SHE,4144,XUZ,4149
877,4608,SHE,4144,YVR,156
878,4608,SJW,6347,CTU,3395
879,4608,SJW,6347,HRB,3400
880,4608,SJW,6347,KWL,3372
881,4608,SPN,2244,CAN,3370
882,4608,SPN,2244,PVG,3406
883,4608,SWA,4302,CKG,3393
884,4608,SYD,3361,CKG,3393
885,4608,SYX,4030,CKG,3393
886,4608,SYX,4030,CTU,3395
887,4608,SYX,4030,KWE,3394
888,4608,SYX,4030,KWL,3372
889,4608,SYX,4030,MIG,6400
890,4608,SYX,4030,NGB,3387
891,4608,SYX,4030,NKG,3388
892,4608,SYX,4030,TNA,4108
893,4608,SYX,4030,WNZ,6392
894,4608,SYX,4030,YBP,4110
895,4608,SZX,3374,CKG,3393
896,4608,SZX,3374,CTU,3395
897,4608,SZX,3374,WXN,6403
898,4608,TAO,3390,CTU,3395
899,4608,TAO,3390,KMG,3382
900,4608,TNA,4108,CGQ,4380
901,4608,TNA,4108,CKG,3393
902,4608,TNA,4108,CTU,3395
903,4608,TNA,4108,DLC,3404
904,4608,TNA,4108,HRB,3400
905,4608,TNA,4108,KMG,3382
906,4608,TNA,4108,SYX,4030
907,4608,TNA,4108,XIY,3379
908,4608,TPE,2276,KMG,3382
909,4608,TSA,2275,CKG,3393
910,4608,TSA,2275,CTU,3395
911,4608,TSN,3368,CGQ,4380
912,4608,TSN,3368,CKG,3393
913,4608,TSN,3368,CTU,3395
914,4608,TSN,3368,HGH,3386
915,4608,TSN,3368,HRB,3400
916,4608,TSN,3368,LHW,3378
917,4608,TVS,8858,TYN,3369
918,4608,TYN,3369,CKG,3393
919,4608,TYN,3369,CTU,3395
920,4608,TYN,3369,DAT,6344
921,4608,TYN,3369,HGH,3386
922,4608,TYN,3369,SHE,4144
923,4608,TYN,3369,TVS,8858
924,4608,URC,3399,CGO,3375
925,4608,URC,3399,CKG,3393
926,4608,URC,3399,CTU,3395
927,4608,URC,3399,KHG,3397
928,4608,URC,3399,XIY,3379
929,4608,UYN,6368,XIY,3379
930,4608,WNZ,6392,CSX,3371
931,4608,WNZ,6392,CTU,3395
932,4608,WNZ,6392,HRB,3400
933,4608,WNZ,6392,KWE,3394
934,4608,WNZ,6392,SYX,4030
935,4608,WUH,3376,CKG,3393
936,4608,WUH,3376,CTU,3395
937,4608,WUH,3376,HRB,3400
938,4608,WUH,3376,JJN,6386
939,4608,WUH,3376,NNG,3373
940,4608,WUH,3376,NTG,5475
941,4608,WUX,6390,CKG,3393
942,4608,WUX,6390,CTU,3395
943,4608,WXN,6403,CTU,3395
944,4608,WXN,6403,KMG,3382
945,4608,WXN,6403,PEK,3364
946,4608,WXN,6403,SZX,3374
947,4608,XIC,3396,CTU,3395
948,4608,XIY,3379,BHY,6351
949,4608,XIY,3379,CKG,3393
950,4608,XIY,3379,CTU,3395
951,4608,XIY,3379,FOC,3385
952,4608,XIY,3379,GXH,9311
953,4608,XIY,3379,HRB,3400
954,4608,XIY,3379,KMG,3382
955,4608,XIY,3379,LXA,4097
956,4608,XIY,3379,LYI,6385
957,4608,XIY,3379,TNA,4108
958,4608,XIY,3379,URC,3399
959,4608,XIY,3379,UYN,6368
960,4608,XIY,3379,XMN,3383
961,4608,XIY,3379,XNN,6366
962,4608,XIY,3379,YBP,4110
963,4608,XMN,3383,CSX,3371
964,4608,XMN,3383,CTU,3395
965,4608,XMN,3383,CZX,4109
966,4608,XMN,3383,KMG,3382
967,4608,XMN,3383,KOW,6379
968,4608,XMN,3383,XIY,3379
969,4608,XNN,6366,CKG,3393
970,4608,XNN,6366,CTU,3395
971,4608,XNN,6366,LXA,4097
972,4608,XNN,6366,MIG,6400
973,4608,XNN,6366,XIY,3379
974,4608,XNN,6366,ZHY,8043
975,4608,XUZ,4149,CTU,3395
976,4608,XUZ,4149,DLC,3404
977,4608,XUZ,4149,HRB,3400
978,4608,XUZ,4149,KMG,3382
979,4608,XUZ,4149,KWE,3394
980,4608,XUZ,4149,SHE,4144
981,4608,YBP,4110,SYX,4030
982,4608,YBP,4110,XIY,3379
983,4608,YIH,6361,CKG,3393
984,4608,YIH,6361,CTU,3395
985,4608,YIH,6361,HKG,3077
986,4608,YTY,8876,CTU,3395
987,4608,YVR,156,SHE,4144
988,4608,ZHA,6357,CKG,3393
989,4608,ZHA,6357,HKG,3077
990,4608,ZHY,8043,PEK,3364
991,4608,ZHY,8043,XNN,6366
992,4608,ZUH,6355,CZX,4109
993,4608,ZUH,6355,HAK,4120
994,20565,LAS,3877,LAX,3484
995,20565,LAX,3484,LAS,3877
996,442,CAI,1128,TLV,1590
997,442,TLV,1590,CAI,1128
1003,2524,EYK,8428,VKO,2988
1004,2524,NCU,6151,VKO,2988
1005,2524,NUX,4364,TJM,4111
1006,2524,NUX,4364,UFA,2992
1007,2524,NUX,4364,VKO,2988
1008,2524,NYM,6143,OVS,6140
1009,2524,NYM,6143,VKO,2988
1010,2524,OVS,6140,NYM,6143
1011,2524,OVS,6140,SVX,2975
1012,2524,OVS,6140,VKO,2988
1013,2524,SVX,2975,OVS,6140
1014,2524,TJM,4111,NUX,4364
1015,2524,UCT,4368,VKO,2988
1016,2524,UFA,2992,NUX,4364
1017,2524,VKO,2988,EYK,8428
1018,2524,VKO,2988,NCU,6151
1019,2524,VKO,2988,NUX,4364
1020,2524,VKO,2988,NYM,6143
1021,2524,VKO,2988,OVS,6140
1022,2524,VKO,2988,UCT,4368
1023,8463,BKK,3885,DAC,3076
1024,8463,BZL,6176,DAC,3076
1025,8463,CCU,3043,CGP,3069
1026,8463,CCU,3043,DAC,3076
1027,8463,CGP,3069,CCU,3043
1028,8463,CGP,3069,DAC,3076
1029,8463,CGP,3069,MCT,2194
1030,8463,CXB,3068,DAC,3076
1031,8463,DAC,3076,BKK,3885
1032,8463,DAC,3076,BZL,6176
1033,8463,DAC,3076,CCU,3043
1034,8463,DAC,3076,CGP,3069
1035,8463,DAC,3076,CXB,3068
1036,8463,DAC,3076,DXB,2188
1037,8463,DAC,3076,JED,2072
1038,8463,DAC,3076,JSR,3071
1039,8463,DAC,3076,KTM,3125
1040,8463,DAC,3076,KUL,3304
1041,8463,DAC,3076,MCT,2194
1042,8463,DAC,3076,SPD,3073
1043,8463,DAC,3076,ZYL,3074
1044,8463,DXB,2188,DAC,3076
1045,8463,JED,2072,DAC,3076
1046,8463,JSR,3071,DAC,3076
1047,8463,KTM,3125,DAC,3076
1048,8463,KUL,3304,DAC,3076
1049,8463,MCT,2194,CGP,3069
1050,8463,MCT,2194,DAC,3076
1051,8463,RJH,3072,DAC,3076
1052,8463,SPD,3073,DAC,3076
1053,8463,SPD,3073,RJH,3072
1054,8463,ZYL,3074,DAC,3076
1055,29,YGZ,5498,YRB,128
1056,29,YRB,128,YGZ,5498
1057,3201,DFW,3670,EZE,3988
1058,3201,EZE,3988,DFW,3670
1059,3201,EZE,3988,JFK,3797
1060,3201,EZE,3988,MIA,3576
1061,3201,EZE,3988,PUJ,1760
1062,3201,JFK,3797,EZE,3988
1063,3201,MIA,3576,EZE,3988
1064,3201,MIA,3576,PUJ,1760
1065,3201,PUJ,1760,EZE,3988
1066,3201,PUJ,1760,MIA,3576
1067,341,YEG,49,YXY,176
1068,341,YLW,87,YVR,156
1069,341,YLW,87,YXY,176
1070,341,YOW,100,YZF,196
1071,341,YVR,156,YLW,87
1072,341,YVR,156,YXY,176
1073,341,YXY,176,YLW,87
1074,341,YXY,176,YVR,156
1075,341,YXY,176,YYC,178
1076,341,YXY,176,YZF,196
1077,341,YYC,178,YEG,49
1078,341,YZF,196,YOW,100
1079,341,YZF,196,YXY,176
1080,17885,ACA,1783,MEX,1824
1081,17885,ACA,1783,TLC,1850
1082,17885,AGU,1785,MEX,1824
1083,17885,BOG,2709,MEX,1824
1084,17885,CEN,1794,MEX,1824
1085,17885,CJS,1796,MEX,1824
1086,17885,CME,1789,MEX,1824
1087,17885,CPE,1795,MEX,1824
1088,17885,CTM,1793,MEX,1824
1089,17885,CUL,1792,MEX,1824
1090,17885,CUN,1852,MEX,1824
1091,17885,CUN,1852,MTY,1825
1092,17885,CUN,1852,TLC,1850
1093,17885,CUU,1797,MEX,1824
1094,17885,CZM,1800,MEX,1824
1095,17885,GDL,1804,MEX,1824
1096,17885,GDL,1804,MTY,1825
1097,17885,GDL,1804,SAT,3621
1098,17885,GDL,1804,SJD,1840
1099,17885,GDL,1804,SNA,3867
1100,17885,GDL,1804,TIJ,1847
1101,17885,GUA,1767,MEX,1824
1102,17885,HAV,1909,MEX,1824
1103,17885,HMO,1807,MEX,1824
1104,17885,HUX,1786,MEX,1824
1105,17885,JFK,3797,MEX,1824
1106,17885,LAP,1816,MEX,1824
1107,17885,LAS,3877,MTY,1825
1108,17885,LAS,3877,TLC,1850
1109,17885,MEX,1824,ACA,1783
1110,17885,MEX,1824,AGU,1785
1111,17885,MEX,1824,BOG,2709
1112,17885,MEX,1824,CEN,1794
1113,17885,MEX,1824,CJS,1796
1114,17885,MEX,1824,CME,1789
1115,17885,MEX,1824,CPE,1795
1116,17885,MEX,1824,CTM,1793
1117,17885,MEX,1824,CUL,1792
1118,17885,MEX,1824,CUN,1852
1119,17885,MEX,1824,CUU,1797
1120,17885,MEX,1824,CZM,1800
1121,17885,MEX,1824,GDL,1804
1122,17885,MEX,1824,GUA,1767
1123,17885,MEX,1824,HAV,1909
1124,17885,MEX,1824,HMO,1807
1125,17885,MEX,1824,HUX,1786
1126,17885,MEX,1824,JFK,3797
1127,17885,MEX,1824,LAP,1816
1128,17885,MEX,1824,MIA,3576
1129,17885,MEX,1824,MID,1819
1130,17885,MEX,1824,MTT,1822
1131,17885,MEX,1824,MTY,1825
1132,17885,MEX,1824,MZT,1826
1133,17885,MEX,1824,OAX,1829
1135,17885,MEX,1824,PVR,1836
1136,17885,MEX,1824,REX,1839
1137,17885,MEX,1824,SAT,3621
1138,17885,MEX,1824,SJD,1840
1139,17885,MEX,1824,SJO,1885
1140,17885,MEX,1824,SNA,3867
1141,17885,MEX,1824,TAM,1848
1142,17885,MEX,1824,TGZ,1846
1143,17885,MEX,1824,TIJ,1847
1144,17885,MEX,1824,TRC,1845
1145,17885,MEX,1824,VER,1854
1146,17885,MEX,1824,VSA,1853
1147,17885,MEX,1824,ZCL,1855
1148,17885,MEX,1824,ZIH,1856
1149,17885,MEX,1824,ZLO,1858
1150,17885,MIA,3576,MEX,1824
1151,17885,MID,1819,MEX,1824
1152,17885,MTT,1822,MEX,1824
1153,17885,MTY,1825,CUN,1852
1154,17885,MTY,1825,GDL,1804
1155,17885,MTY,1825,LAS,3877
1156,17885,MTY,1825,MEX,1824
1157,17885,MTY,1825,SAT,3621
1158,17885,MTY,1825,TLC,1850
1159,17885,MZT,1826,MEX,1824
1160,17885,OAX,1829,MEX,1824
1162,17885,PVR,1836,MEX,1824
1163,17885,PVR,1836,TLC,1850
1164,17885,REX,1839,MEX,1824
1165,17885,SAT,3621,GDL,1804
1166,17885,SAT,3621,MEX,1824
1167,17885,SAT,3621,MTY,1825
1168,17885,SAT,3621,TLC,1850
1169,17885,SJD,1840,GDL,1804
1170,17885,SJD,1840,MEX,1824
1171,17885,SJD,1840,TLC,1850
1172,17885,SJO,1885,MEX,1824
1173,17885,SNA,3867,GDL,1804
1174,17885,SNA,3867,MEX,1824
1175,17885,TAM,1848,MEX,1824
1176,17885,TGZ,1846,MEX,1824
1177,17885,TIJ,1847,GDL,1804
1178,17885,TIJ,1847,MEX,1824
1179,17885,TLC,1850,ACA,1783
1180,17885,TLC,1850,CUN,1852
1181,17885,TLC,1850,LAS,3877
1182,17885,TLC,1850,MTY,1825
1183,17885,TLC,1850,PVR,1836
1184,17885,TLC,1850,SAT,3621
1185,17885,TLC,1850,SJD,1840
1186,17885,TLC,1850,ZIH,1856
1187,17885,TRC,1845,MEX,1824
1188,17885,VER,1854,MEX,1824
1189,17885,VSA,1853,MEX,1824
1190,17885,ZCL,1855,MEX,1824
1191,17885,ZIH,1856,MEX,1824
1192,17885,ZIH,1856,TLC,1850
1193,17885,ZLO,1858,MEX,1824
1194,10758,DEL,3093,HEA,2048
1195,10758,DEL,3093,KBL,2050
1196,10758,DXB,2188,KBL,2050
1197,10758,HEA,2048,DEL,3093
1198,10758,HEA,2048,ISB,2223
1199,10758,HEA,2048,KBL,2050
1200,10758,ISB,2223,HEA,2048
1201,10758,ISB,2223,KBL,2050
1202,10758,KBL,2050,DEL,3093
1203,10758,KBL,2050,DXB,2188
1204,10758,KBL,2050,HEA,2048
1205,10758,KBL,2050,ISB,2223
1206,10758,KBL,2050,MZR,2053
1207,10758,MZR,2053,KBL,2050
1208,1401,AYT,1688,ZRH,1678
1209,1401,BSL,1423,HRG,1130
1210,1401,HRG,1130,BSL,1423
1211,1401,HRG,1130,ZRH,1678
1212,1401,PRN,1742,ZRH,1678
1213,1401,RMF,4197,ZRH,1678
1214,1401,SKP,1737,ZRH,1678
1215,1401,ZRH,1678,AYT,1688
1216,1401,ZRH,1678,HRG,1130
1217,1401,ZRH,1678,PRN,1742
1218,1401,ZRH,1678,RMF,4197
1219,1401,ZRH,1678,SKP,1737
1220,2548,AGP,1230,STR,350
1221,2548,AGP,1230,TXL,351
1222,2548,ALG,210,CGN,344
1223,2548,AMS,580,HAM,342
1224,2548,AOI,4309,DUS,345
1225,2548,AOI,4309,TXL,351
1226,2548,ARN,737,CGN,344
1227,2548,ARN,737,DUS,345
1228,2548,ARN,737,HAM,342
1229,2548,ATH,3941,CGN,344
1230,2548,ATH,3941,STR,350
1231,2548,AYT,1688,CGN,344
1232,2548,BCN,1218,CGN,344
1233,2548,BCN,1218,DUS,345
1234,2548,BCN,1218,HAJ,352
1235,2548,BCN,1218,HAM,342
1236,2548,BCN,1218,STR,350
1237,2548,BDS,1506,STR,350
1238,2548,BEG,1739,STR,350
1239,2548,BGO,636,HAM,342
1240,2548,BHX,469,HAM,342
1241,2548,BHX,469,TXL,351
1242,2548,BIA,1321,CGN,344
1243,2548,BIA,1321,DUS,345
1244,2548,BIA,1321,HAM,342
1245,2548,BIA,1321,STR,350
1246,2548,BIA,1321,TXL,351
1247,2548,BIO,1216,DUS,345
1248,2548,BIO,1216,STR,350
1249,2548,BLQ,1538,CGN,344
1250,2548,BLQ,1538,TXL,351
1251,2548,BRE,353,STR,350
1252,2548,BRI,1501,CGN,344
1253,2548,BRI,1501,DUS,345
1254,2548,BRI,1501,STR,350
1255,2548,BRU,302,STR,350
1256,2548,BSL,1423,DUS,345
1257,2548,BUD,1489,CGN,344
1258,2548,BUD,1489,HAM,342
1259,2548,BUD,1489,STR,350
1260,2548,CAG,1519,CGN,344
1261,2548,CAG,1519,DUS,345
1262,2548,CAG,1519,STR,350
1263,2548,CDG,1382,HAM,342
1264,2548,CFU,1460,CGN,344
1265,2548,CFU,1460,DRS,338
1266,2548,CFU,1460,STR,350
1267,2548,CGN,344,ALG,210
1268,2548,CGN,344,ARN,737
1269,2548,CGN,344,ATH,3941
1270,2548,CGN,344,AYT,1688
1271,2548,CGN,344,BCN,1218
1272,2548,CGN,344,BIA,1321
1273,2548,CGN,344,BLQ,1538
1274,2548,CGN,344,BRI,1501
1275,2548,CGN,344,BUD,1489
1276,2548,CGN,344,CAG,1519
1277,2548,CGN,344,CFU,1460
1278,2548,CGN,344,CLY,1322
1279,2548,CGN,344,CTA,1509
1280,2548,CGN,344,DBV,1200
1281,2548,CGN,344,DRS,338
1282,2548,CGN,344,DUB,599
1283,2548,CGN,344,EDI,535
1284,2548,CGN,344,FAO,1626
1285,2548,CGN,344,FCO,1555
1286,2548,CGN,344,FDH,382
1287,2548,CGN,344,HAM,342
1288,2548,CGN,344,HDF,5557
1289,2548,CGN,344,HER,1452
1290,2548,CGN,344,IBZ,1225
1291,2548,CGN,344,JMK,1468
1292,2548,CGN,344,JTR,1479
1293,2548,CGN,344,KGS,1458
1294,2548,CGN,344,KLU,4322
1295,2548,CGN,344,KVA,1462
1296,2548,CGN,344,LEJ,348
1297,2548,CGN,344,LHR,507
1298,2548,CGN,344,LIS,1638
1299,2548,CGN,344,LPA,1054
1300,2548,CGN,344,MAN,478
1301,2548,CGN,344,MXP,1524
1302,2548,CGN,344,NAP,1561
1303,2548,CGN,344,NCE,1354
1304,2548,CGN,344,NDR,5673
1305,2548,CGN,344,OLB,1520
1306,2548,CGN,344,PMI,3998
1307,2548,CGN,344,PMO,1512
1308,2548,CGN,344,PRG,1587
1309,2548,CGN,344,PSA,1562
1310,2548,CGN,344,PUY,1203
1311,2548,CGN,344,RAK,1075
1312,2548,CGN,344,RHO,1472
1313,2548,CGN,344,RJK,1205
1314,2548,CGN,344,RLG,772
1315,2548,CGN,344,SAW,4317
1316,2548,CGN,344,SJJ,1646
1317,2548,CGN,344,SKG,1486
1318,2548,CGN,344,SPU,1206
1319,2548,CGN,344,STN,548
1320,2548,CGN,344,SUF,1508
1321,2548,CGN,344,SZG,1612
1322,2548,CGN,344,TLV,1590
1323,2548,CGN,344,TUN,287
1324,2548,CGN,344,TXL,351
1325,2548,CGN,344,VCE,1551
1326,2548,CGN,344,VIE,1613
1327,2548,CGN,344,VRN,1550
1328,2548,CGN,344,WAW,679
1329,2548,CGN,344,XRY,1226
1330,2548,CGN,344,ZAD,1209
1331,2548,CGN,344,ZAG,1208
1332,2548,CGN,344,ZRH,1678
1333,2548,CLY,1322,CGN,344
1334,2548,CTA,1509,CGN,344
1335,2548,CTA,1509,DUS,345
1336,2548,CTA,1509,HAJ,352
1337,2548,CTA,1509,HAM,342
1338,2548,CTA,1509,STR,350
1339,2548,CTA,1509,TXL,351
1340,2548,CWL,488,DUS,345
1341,2548,DBV,1200,CGN,344
1342,2548,DBV,1200,DUS,345
1343,2548,DBV,1200,HAJ,352
1344,2548,DBV,1200,HAM,342
1345,2548,DBV,1200,STR,350
1346,2548,DBV,1200,TXL,351
1347,2548,DRS,338,CFU,1460
1348,2548,DRS,338,CGN,344
1349,2548,DRS,338,DUS,345
1350,2548,DRS,338,STR,350
1351,2548,DTM,373,HDF,5557
1352,2548,DTM,373,MUC,346
1353,2548,DTM,373,PMI,3998
1354,2548,DTM,373,SAW,4317
1355,2548,DTM,373,SPU,1206
1356,2548,DUB,599,CGN,344
1357,2548,DUB,599,DUS,345
1358,2548,DUS,345,AOI,4309
1359,2548,DUS,345,ARN,737
1360,2548,DUS,345,BCN,1218
1361,2548,DUS,345,BIA,1321
1362,2548,DUS,345,BIO,1216
1363,2548,DUS,345,BRI,1501
1364,2548,DUS,345,BSL,1423
1365,2548,DUS,345,CAG,1519
1366,2548,DUS,345,CTA,1509
1367,2548,DUS,345,CWL,488
1368,2548,DUS,345,DBV,1200
1369,2548,DUS,345,DRS,338
1370,2548,DUS,345,DUB,599
1371,2548,DUS,345,GVA,1665
1372,2548,DUS,345,HDF,5557
1373,2548,DUS,345,HER,1452
1374,2548,DUS,345,IBZ,1225
1375,2548,DUS,345,KTW,671
1376,2548,DUS,345,LEJ,348
1377,2548,DUS,345,LYS,1335
1378,2548,DUS,345,MAD,1229
1379,2548,DUS,345,MPL,1359
1380,2548,DUS,345,MXP,1524
1381,2548,DUS,345,NQY,481
1382,2548,DUS,345,NUE,347
1383,2548,DUS,345,OLB,1520
1384,2548,DUS,345,PMI,3998
1385,2548,DUS,345,POZ,674
1386,2548,DUS,345,PRG,1587
1387,2548,DUS,345,PRN,1742
1388,2548,DUS,345,SKG,1486
1389,2548,DUS,345,SPU,1206
1390,2548,DUS,345,SUF,1508
1391,2548,DUS,345,TRN,1526
1392,2548,DUS,345,VCE,1551
1393,2548,DUS,345,WAW,679
1394,2548,DUS,345,WRO,680
1395,2548,DUS,345,ZAD,1209
1396,2548,EDI,535,CGN,344
1397,2548,FAO,1626,CGN,344
1398,2548,FAO,1626,HAM,342
1399,2548,FAO,1626,STR,350
1400,2548,FCO,1555,CGN,344
1401,2548,FCO,1555,HAJ,352
1402,2548,FCO,1555,HAM,342
1403,2548,FCO,1555,STR,350
1404,2548,FCO,1555,TXL,351
1405,2548,FDH,382,CGN,344
1406,2548,FKB,4166,HAM,342
1407,2548,FMM,3986,HAM,342
1408,2548,FMM,3986,TXL,351
1409,2548,FRA,340,HDF,5557
1410,2548,GVA,1665,DUS,345
1411,2548,GVA,1665,HAM,342
1412,2548,HAJ,352,BCN,1218
1413,2548,HAJ,352,CTA,1509
1414,2548,HAJ,352,DBV,1200
1415,2548,HAJ,352,FCO,1555
1416,2548,HAJ,352,HER,1452
1417,2548,HAJ,352,MXP,1524
1418,2548,HAJ,352,NAP,1561
1419,2548,HAJ,352,PMI,3998
1420,2548,HAJ,352,PRN,1742
1421,2548,HAJ,352,SAW,4317
1422,2548,HAJ,352,SKG,1486
1423,2548,HAJ,352,SPU,1206
1424,2548,HAJ,352,STN,548
1425,2548,HAJ,352,STR,350
1426,2548,HAJ,352,SUF,1508
1427,2548,HAJ,352,VCE,1551
1428,2548,HAJ,352,VIE,1613
1429,2548,HAM,342,AMS,580
1430,2548,HAM,342,ARN,737
1431,2548,HAM,342,BCN,1218
1432,2548,HAM,342,BGO,636
1433,2548,HAM,342,BHX,469
1434,2548,HAM,342,BIA,1321
1435,2548,HAM,342,BUD,1489
1436,2548,HAM,342,CDG,1382
1437,2548,HAM,342,CGN,344
1438,2548,HAM,342,CTA,1509
1439,2548,HAM,342,DBV,1200
1440,2548,HAM,342,FAO,1626
1441,2548,HAM,342,FCO,1555
1442,2548,HAM,342,FKB,4166
1443,2548,HAM,342,FMM,3986
1444,2548,HAM,342,GVA,1665
1445,2548,HAM,342,HER,1452
1446,2548,HAM,342,KLU,4322
1447,2548,HAM,342,LHR,507
1448,2548,HAM,342,MAD,1229
1449,2548,HAM,342,MAN,478
1450,2548,HAM,342,MXP,1524
1451,2548,HAM,342,NAP,1561
1452,2548,HAM,342,NCE,1354
1453,2548,HAM,342,NUE,347
1454,2548,HAM,342,OLB,1520
1455,2548,HAM,342,OSL,644
1456,2548,HAM,342,PMI,3998
1457,2548,HAM,342,PRG,1587
1458,2548,HAM,342,PRN,1742
1459,2548,HAM,342,RJK,1205
1460,2548,HAM,342,SAW,4317
1461,2548,HAM,342,SKG,1486
1462,2548,HAM,342,SPU,1206
1463,2548,HAM,342,STR,350
1464,2548,HAM,342,TLS,1273
1465,2548,HAM,342,VCE,1551
1466,2548,HAM,342,VIE,1613
1467,2548,HAM,342,VRN,1550
1468,2548,HAM,342,ZRH,1678
1469,2548,HDF,5557,CGN,344
1470,2548,HDF,5557,DTM,373
1471,2548,HDF,5557,DUS,345
1472,2548,HDF,5557,FRA,340
1473,2548,HDF,5557,STR,350
1474,2548,HEL,421,TXL,351
1475,2548,HER,1452,CGN,344
1476,2548,HER,1452,DUS,345
1477,2548,HER,1452,HAJ,352
1478,2548,HER,1452,HAM,342
1479,2548,HER,1452,STR,350
1480,2548,HER,1452,TXL,351
1481,2548,IBZ,1225,CGN,344
1482,2548,IBZ,1225,DUS,345
1483,2548,IBZ,1225,STR,350
1484,2548,IBZ,1225,TXL,351
1485,2548,JMK,1468,CGN,344
1486,2548,JTR,1479,CGN,344
1487,2548,KGS,1458,CGN,344
1488,2548,KLU,4322,CGN,344
1489,2548,KLU,4322,HAM,342
1490,2548,KLU,4322,TXL,351
1491,2548,KRK,669,STR,350
1492,2548,KTW,671,DUS,345
1493,2548,KVA,1462,CGN,344
1494,2548,KVA,1462,STR,350
1495,2548,LEJ,348,CGN,344
1496,2548,LEJ,348,DUS,345
1497,2548,LEJ,348,STR,350
1498,2548,LHR,507,CGN,344
1499,2548,LHR,507,HAM,342
1500,2548,LHR,507,STR,350
1501,2548,LHR,507,TXL,351
1502,2548,LIN,1529,TXL,351
1503,2548,LIS,1638,CGN,344
1504,2548,LIS,1638,STR,350
1505,2548,LPA,1054,CGN,344
1506,2548,LYS,1335,DUS,345
1507,2548,MAD,1229,DUS,345
1508,2548,MAD,1229,HAM,342
1509,2548,MAN,478,CGN,344
1510,2548,MAN,478,HAM,342
1511,2548,MPL,1359,DUS,345
1512,2548,MUC,346,DTM,373
1513,2548,MXP,1524,CGN,344
1514,2548,MXP,1524,DUS,345
1515,2548,MXP,1524,HAJ,352
1516,2548,MXP,1524,HAM,342
1517,2548,MXP,1524,STR,350
1518,2548,NAP,1561,CGN,344
1519,2548,NAP,1561,HAJ,352
1520,2548,NAP,1561,HAM,342
1521,2548,NAP,1561,STR,350
1522,2548,NCE,1354,CGN,344
1523,2548,NCE,1354,HAM,342
1524,2548,NCE,1354,TXL,351
1525,2548,NDR,5673,CGN,344
1526,2548,NQY,481,DUS,345
1527,2548,NUE,347,DUS,345
1528,2548,NUE,347,HAM,342
1529,2548,NUE,347,TXL,351
1530,2548,OLB,1520,CGN,344
1531,2548,OLB,1520,DUS,345
1532,2548,OLB,1520,HAM,342
1533,2548,OLB,1520,STR,350
1534,2548,OSL,644,HAM,342
1535,2548,PMI,3998,CGN,344
1536,2548,PMI,3998,DTM,373
1537,2548,PMI,3998,DUS,345
1538,2548,PMI,3998,HAJ,352
1539,2548,PMI,3998,HAM,342
1540,2548,PMI,3998,STR,350
1541,2548,PMI,3998,TXL,351
1542,2548,PMO,1512,CGN,344
1543,2548,POZ,674,DUS,345
1544,2548,PRG,1587,CGN,344
1545,2548,PRG,1587,DUS,345
1546,2548,PRG,1587,HAM,342
1547,2548,PRN,1742,DUS,345
1548,2548,PRN,1742,HAJ,352
1549,2548,PRN,1742,HAM,342
1550,2548,PRN,1742,STR,350
1551,2548,PRN,1742,TXL,351
1552,2548,PSA,1562,CGN,344
